,loss,method,ndcg@10,dcg@10,map,auc,gamma
0,logloss,loss,0.4743147994603541,1.8705479456905072,0.4739240976112181,0.6286711169465353,1.0
1,logloss,auc,0.4743147994603541,1.8705479456905072,0.4739240976112181,0.6286711169465353,1.0
2,logloss,ndcg@10,0.4743147994603541,1.8705479456905072,0.4739240976112181,0.6286711169465353,1.0
3,logloss,dcg@10,0.4743147994603541,1.8705479456905072,0.4739240976112181,0.6286711169465353,1.0
4,logloss,map,0.4743147994603541,1.8705479456905072,0.4739240976112181,0.6286711169465353,1.0
5,ranknet,loss,0.5440942900975709,2.119637612194564,0.5449277118856513,0.6974228569972625,1.0
6,ranknet,auc,0.5440942900975709,2.119637612194564,0.5449277118856513,0.6974228569972625,1.0
7,ranknet,ndcg@10,0.5466253518059724,2.129762570986089,0.5456381426619861,0.697206821428884,1.0
8,ranknet,dcg@10,0.5466253518059724,2.129762570986089,0.5456381426619861,0.697206821428884,1.0
9,ranknet,map,0.5442242049228712,2.120744875554899,0.5449540198659513,0.6971993227523976,1.0
10,sym_logloss,loss,0.23427953614198738,0.970765805153009,0.3171858758316135,0.40707083018161255,1.0
11,sym_logloss,auc,0.33766547423953414,1.3544949936300834,0.37930548825084887,0.510130312706967,1.0
12,sym_logloss,ndcg@10,0.33766547423953414,1.3544949936300834,0.37930548825084887,0.510130312706967,1.0
13,sym_logloss,dcg@10,0.33766547423953414,1.3544949936300834,0.37930548825084887,0.510130312706967,1.0
14,sym_logloss,map,0.33766547423953414,1.3544949936300834,0.37930548825084887,0.510130312706967,1.0
15,sym_ranknet,loss,0.5410150550335355,2.097847362473464,0.5411958306771958,0.6926276174021189,1.0
16,sym_ranknet,auc,0.5410150550335355,2.097847362473464,0.5411958306771958,0.6926276174021189,1.0
17,sym_ranknet,ndcg@10,0.5410150550335355,2.097847362473464,0.5411958306771958,0.6926276174021189,1.0
18,sym_ranknet,dcg@10,0.5410150550335355,2.097847362473464,0.5411958306771958,0.6926276174021189,1.0
19,sym_ranknet,map,0.5410150550335355,2.097847362473464,0.5411958306771958,0.6926276174021189,1.0
20,logloss,loss,0.4793658584891535,1.8958803718480255,0.4767816277956479,0.629909532743137,0.9
21,logloss,auc,0.4793658584891535,1.8958803718480255,0.4767816277956479,0.629909532743137,0.9
22,logloss,ndcg@10,0.4793658584891535,1.8958803718480255,0.4767816277956479,0.629909532743137,0.9
23,logloss,dcg@10,0.4793658584891535,1.8958803718480255,0.4767816277956479,0.629909532743137,0.9
24,logloss,map,0.4793658584891535,1.8958803718480255,0.4767816277956479,0.629909532743137,0.9
25,ranknet,loss,0.5450347400505344,2.121851440248797,0.5437860258428858,0.6957063827355628,0.9
26,ranknet,auc,0.5450347400505344,2.121851440248797,0.5437860258428858,0.6957063827355628,0.9
27,ranknet,ndcg@10,0.5450347400505344,2.121851440248797,0.5437860258428858,0.6957063827355628,0.9
28,ranknet,dcg@10,0.5450347400505344,2.121851440248797,0.5437860258428858,0.6957063827355628,0.9
29,ranknet,map,0.5450347400505344,2.121851440248797,0.5437860258428858,0.6957063827355628,0.9
30,sym_logloss,loss,0.23592283499502556,0.9754538379794435,0.31727727934816496,0.40987455080024526,0.9
31,sym_logloss,auc,0.34014593218185724,1.3639407307484357,0.3813937153653328,0.5119391918856488,0.9
32,sym_logloss,ndcg@10,0.34014593218185724,1.3639407307484357,0.3813937153653328,0.5119391918856488,0.9
33,sym_logloss,dcg@10,0.34014593218185724,1.3639407307484357,0.3813937153653328,0.5119391918856488,0.9
34,sym_logloss,map,0.34014593218185724,1.3639407307484357,0.3813937153653328,0.5119391918856488,0.9
35,sym_ranknet,loss,0.5402709434380689,2.089616532280788,0.5414417743778026,0.6920511864942386,0.9
36,sym_ranknet,auc,0.5402709434380689,2.089616532280788,0.5414417743778026,0.6920511864942386,0.9
37,sym_ranknet,ndcg@10,0.5402709434380689,2.089616532280788,0.5414417743778026,0.6920511864942386,0.9
38,sym_ranknet,dcg@10,0.5402709434380689,2.089616532280788,0.5414417743778026,0.6920511864942386,0.9
39,sym_ranknet,map,0.5409446023338125,2.0919944511373214,0.5415415827924539,0.6918397111748052,0.9
40,logloss,loss,0.4958365984900856,1.9425450357114578,0.4910234992514386,0.6416756189737616,0.8
41,logloss,auc,0.4958365984900856,1.9425450357114578,0.4910234992514386,0.6416756189737616,0.8
42,logloss,ndcg@10,0.4958365984900856,1.9425450357114578,0.4910234992514386,0.6416756189737616,0.8
43,logloss,dcg@10,0.4958365984900856,1.9425450357114578,0.4910234992514386,0.6416756189737616,0.8
44,logloss,map,0.4958365984900856,1.9425450357114578,0.4910234992514386,0.6416756189737616,0.8
45,ranknet,loss,0.5386033342504702,2.0949923439341207,0.5428518829567752,0.6916487052751072,0.8
46,ranknet,auc,0.5386033342504702,2.0949923439341207,0.5428518829567752,0.6916487052751072,0.8
47,ranknet,ndcg@10,0.5381951814790623,2.0935958842607025,0.5427110665262606,0.6911840112547415,0.8
48,ranknet,dcg@10,0.5381951814790623,2.0935958842607025,0.5427110665262606,0.6911840112547415,0.8
49,ranknet,map,0.5386033342504702,2.0949923439341207,0.5428518829567752,0.6916487052751072,0.8
50,sym_logloss,loss,0.23206335242770035,0.9606404089082919,0.3157694880292896,0.40622869155326075,0.8
51,sym_logloss,auc,0.3453760864707729,1.381026103053318,0.38367652411840214,0.514811132422823,0.8
52,sym_logloss,ndcg@10,0.3453760864707729,1.381026103053318,0.38367652411840214,0.514811132422823,0.8
53,sym_logloss,dcg@10,0.3453760864707729,1.381026103053318,0.38367652411840214,0.514811132422823,0.8
54,sym_logloss,map,0.3453760864707729,1.381026103053318,0.38367652411840214,0.514811132422823,0.8
55,sym_ranknet,loss,0.537174190712927,2.0761058197922746,0.5399197571520624,0.6911407849158843,0.8
56,sym_ranknet,auc,0.537174190712927,2.0761058197922746,0.5399197571520624,0.6911407849158843,0.8
57,sym_ranknet,ndcg@10,0.5374691860177944,2.0758327459537806,0.5403357428016177,0.6910035973492137,0.8
58,sym_ranknet,dcg@10,0.5374691860177944,2.0758327459537806,0.5403357428016177,0.6910035973492137,0.8
59,sym_ranknet,map,0.537174190712927,2.0761058197922746,0.5399197571520624,0.6911407849158843,0.8
60,logloss,loss,0.4811917230467655,1.8990052822495957,0.4819489336546685,0.6386167947816881,0.7
61,logloss,auc,0.4811917230467655,1.8990052822495957,0.4819489336546685,0.6386167947816881,0.7
62,logloss,ndcg@10,0.4811917230467655,1.8990052822495957,0.4819489336546685,0.6386167947816881,0.7
63,logloss,dcg@10,0.4811917230467655,1.8990052822495957,0.4819489336546685,0.6386167947816881,0.7
